_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},2286,2023-12-17 06:36:10,False,,,DenseRatingRemnantTrial,2309,8,True,2309,169,160,DenseRatingRemnant,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""relieved"", ""skeptical"", ""angry"", ""thankful"", ""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""relieved"", ""skeptical"", ""angry"", ""thankful"", ""sympathetic""], ""answer"": {""relieved"": ""2"", ""skeptical"": ""2"", ""angry"": ""2"", ""thankful"": ""1"", ""sympathetic"": ""1""}}",True,3817.0,,,22.822,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""relieved"", ""skeptical"", ""angry"", ""thankful"", ""sympathetic""]"
{},False,{},2287,2023-12-17 06:36:13,False,,,DenseRatingRemnantTrial,2265,6,True,2265,176,157,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""sympathetic"", ""appreciative"", ""urgent"", ""angry"", ""curious""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""sympathetic"", ""appreciative"", ""urgent"", ""angry"", ""curious""], ""answer"": {""sympathetic"": ""2"", ""appreciative"": ""2"", ""urgent"": ""4"", ""angry"": ""1"", ""curious"": ""4""}}",True,3815.0,,,14.243,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!","[""sympathetic"", ""appreciative"", ""urgent"", ""angry"", ""curious""]"
{},False,{},2288,2023-12-17 06:36:13,False,,,DenseRatingRemnantTrial,2291,3,True,2291,167,152,DenseRatingRemnant,"{""sentence"": ""What`s that strange object you`re holding in your hand?"", ""tones"": [""joyful"", ""surprised"", ""nostalgic"", ""resigned"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""What`s that strange object you`re holding in your hand?"", ""tones"": [""joyful"", ""surprised"", ""nostalgic"", ""resigned"", ""defensive""], ""answer"": {""joyful"": ""1"", ""surprised"": ""4"", ""nostalgic"": ""1"", ""resigned"": ""1"", ""defensive"": ""1""}}",True,3813.0,,,10.96,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,What`s that strange object you`re holding in your hand?,"[""joyful"", ""surprised"", ""nostalgic"", ""resigned"", ""defensive""]"
{},False,{},2289,2023-12-17 06:36:17,False,,,DenseRatingRemnantTrial,2297,5,True,2297,181,162,DenseRatingRemnant,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""defensive"", ""encouraging"", ""anxious"", ""grateful"", ""descriptive""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""defensive"", ""encouraging"", ""anxious"", ""grateful"", ""descriptive""], ""answer"": {""defensive"": ""1"", ""encouraging"": ""2"", ""anxious"": ""1"", ""grateful"": ""3"", ""descriptive"": ""4""}}",True,3820.0,,,27.001,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""defensive"", ""encouraging"", ""anxious"", ""grateful"", ""descriptive""]"
{},False,{},2290,2023-12-17 06:36:18,False,,,DenseRatingRemnantTrial,2282,13,True,2282,172,156,DenseRatingRemnant,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""defensive"", ""urgent"", ""reassuring"", ""anxious"", ""angry""]}",True,False,,0.0,,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""defensive"", ""urgent"", ""reassuring"", ""anxious"", ""angry""], ""answer"": {""defensive"": ""1"", ""urgent"": ""1"", ""reassuring"": ""3"", ""anxious"": ""1"", ""angry"": ""1""}}",True,3814.0,,,9.282,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,Your smile is the most beautiful thing I`ve ever seen.,"[""defensive"", ""urgent"", ""reassuring"", ""anxious"", ""angry""]"
{},False,{},2291,2023-12-17 06:36:20,False,,,DenseRatingRemnantTrial,2317,21,True,2317,178,161,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""admiring"", ""pleased"", ""apologetic"", ""excited"", ""angry""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""admiring"", ""pleased"", ""apologetic"", ""excited"", ""angry""], ""answer"": {""admiring"": ""1"", ""pleased"": ""5"", ""apologetic"": ""1"", ""excited"": ""5"", ""angry"": ""1""}}",True,3825.0,,,27.667,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!","[""admiring"", ""pleased"", ""apologetic"", ""excited"", ""angry""]"
{},False,{},2292,2023-12-17 06:36:26,False,,,DenseRatingRemnantTrial,2318,63,True,2318,170,155,DenseRatingRemnant,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""joyful"", ""disappointed"", ""angry"", ""nostalgic"", ""excited""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""joyful"", ""disappointed"", ""angry"", ""nostalgic"", ""excited""], ""answer"": {""joyful"": ""1"", ""disappointed"": ""3"", ""angry"": ""2"", ""nostalgic"": ""1"", ""excited"": ""1""}}",True,3826.0,,,23.437,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""joyful"", ""disappointed"", ""angry"", ""nostalgic"", ""excited""]"
{},False,{},2293,2023-12-17 06:36:27,False,,,DenseRatingRemnantTrial,2302,37,True,2302,167,152,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""frustrated"", ""resigned"", ""sad"", ""confused"", ""desperate""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""frustrated"", ""resigned"", ""sad"", ""confused"", ""desperate""], ""answer"": {""frustrated"": ""1"", ""resigned"": ""1"", ""sad"": ""1"", ""confused"": ""1"", ""desperate"": ""2""}}",True,3822.0,,,17.919,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I just can`t wait for the concert tonight!","[""frustrated"", ""resigned"", ""sad"", ""confused"", ""desperate""]"
{},False,{},2294,2023-12-17 06:36:29,False,,,DenseRatingRemnantTrial,2307,49,True,2307,172,156,DenseRatingRemnant,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""irritated"", ""excited"", ""confused"", ""admiring"", ""friendly""]}",True,False,,0.0,,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""irritated"", ""excited"", ""confused"", ""admiring"", ""friendly""], ""answer"": {""irritated"": ""2"", ""excited"": ""1"", ""confused"": ""3"", ""admiring"": ""1"", ""friendly"": ""2""}}",True,3821.0,,,14.558,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,I wondered if her intentions were in the right place.,"[""irritated"", ""excited"", ""confused"", ""admiring"", ""friendly""]"
{},False,{},2295,2023-12-17 06:36:29,False,,,DenseRatingRemnantTrial,2277,65,True,2277,176,157,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""excited"", ""pleased"", ""angry"", ""disappointed"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""excited"", ""pleased"", ""angry"", ""disappointed"", ""happy""], ""answer"": {""excited"": ""5"", ""pleased"": ""5"", ""angry"": ""1"", ""disappointed"": ""1"", ""happy"": ""5""}}",True,3819.0,,,13.185,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,I can`t wait to see the movie with you later!,"[""excited"", ""pleased"", ""angry"", ""disappointed"", ""happy""]"
{},False,{},2296,2023-12-17 06:36:31,False,,,DenseRatingRemnantTrial,2285,62,True,2285,165,154,DenseRatingRemnant,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""concerned"", ""encouraging"", ""desperate"", ""reflective"", ""reassuring""]}",True,False,,0.0,,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""concerned"", ""encouraging"", ""desperate"", ""reflective"", ""reassuring""], ""answer"": {""concerned"": ""1"", ""encouraging"": ""1"", ""desperate"": ""1"", ""reflective"": ""2"", ""reassuring"": ""1""}}",True,3823.0,,,15.608,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,The food was not as good as I thought it would be.,"[""concerned"", ""encouraging"", ""desperate"", ""reflective"", ""reassuring""]"
{},False,{},2297,2023-12-17 06:36:36,False,,,DenseRatingRemnantTrial,2269,2,True,2269,169,160,DenseRatingRemnant,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""urgent"", ""anxious"", ""grateful"", ""appreciative"", ""concerned""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""urgent"", ""anxious"", ""grateful"", ""appreciative"", ""concerned""], ""answer"": {""urgent"": ""3"", ""anxious"": ""2"", ""grateful"": ""1"", ""appreciative"": ""1"", ""concerned"": ""2""}}",True,3827.0,,,18.665,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just listen for once and stop being so stubborn?,"[""urgent"", ""anxious"", ""grateful"", ""appreciative"", ""concerned""]"
{},False,{},2298,2023-12-17 06:36:36,False,,,DenseRatingRemnantTrial,2305,30,True,2305,175,158,DenseRatingRemnant,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""affectionate"", ""urgent"", ""apologetic"", ""sarcastic"", ""shocked""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""affectionate"", ""urgent"", ""apologetic"", ""sarcastic"", ""shocked""], ""answer"": {""affectionate"": ""1"", ""urgent"": ""2"", ""apologetic"": ""1"", ""sarcastic"": ""4"", ""shocked"": ""4""}}",True,3834.0,,,28.956,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just do your job properly for once?,"[""affectionate"", ""urgent"", ""apologetic"", ""sarcastic"", ""shocked""]"
{},False,{},2299,2023-12-17 06:36:44,False,,,DenseRatingRemnantTrial,2329,19,True,2329,176,157,DenseRatingRemnant,"{""sentence"": ""We need to evacuate the building immediately, there`s a fire!"", ""tones"": [""pleased"", ""disappointed"", ""defensive"", ""proud"", ""affectionate""]}",True,False,,0.0,,"{""sentence"": ""We need to evacuate the building immediately, there`s a fire!"", ""tones"": [""pleased"", ""disappointed"", ""defensive"", ""proud"", ""affectionate""], ""answer"": {""pleased"": ""1"", ""disappointed"": ""1"", ""defensive"": ""2"", ""proud"": ""1"", ""affectionate"": ""1""}}",True,3828.0,,,13.221,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to evacuate the building immediately, there`s a fire!","[""pleased"", ""disappointed"", ""defensive"", ""proud"", ""affectionate""]"
{},False,{},2300,2023-12-17 06:36:46,False,,,DenseRatingRemnantTrial,2278,50,True,2278,181,162,DenseRatingRemnant,"{""sentence"": ""I would never do that!"", ""tones"": [""resigned"", ""reassuring"", ""proud"", ""affectionate"", ""disappointed""]}",True,False,,0.0,,"{""sentence"": ""I would never do that!"", ""tones"": [""resigned"", ""reassuring"", ""proud"", ""affectionate"", ""disappointed""], ""answer"": {""resigned"": ""4"", ""reassuring"": ""5"", ""proud"": ""4"", ""affectionate"": ""5"", ""disappointed"": ""1""}}",True,3836.0,,,20.884,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I would never do that!,"[""resigned"", ""reassuring"", ""proud"", ""affectionate"", ""disappointed""]"
{},False,{},2301,2023-12-17 06:36:46,False,,,DenseRatingRemnantTrial,2274,47,True,2274,172,156,DenseRatingRemnant,"{""sentence"": ""How are you feeling today?"", ""tones"": [""relieved"", ""concerned"", ""confused"", ""curious"", ""affectionate""]}",True,False,,0.0,,"{""sentence"": ""How are you feeling today?"", ""tones"": [""relieved"", ""concerned"", ""confused"", ""curious"", ""affectionate""], ""answer"": {""relieved"": ""1"", ""concerned"": ""3"", ""confused"": ""2"", ""curious"": ""4"", ""affectionate"": ""3""}}",True,3832.0,,,11.908,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,How are you feeling today?,"[""relieved"", ""concerned"", ""confused"", ""curious"", ""affectionate""]"
{},False,{},2302,2023-12-17 06:36:47,False,,,DenseRatingRemnantTrial,2262,38,True,2262,167,152,DenseRatingRemnant,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""joyful"", ""affectionate"", ""excited"", ""resigned"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""joyful"", ""affectionate"", ""excited"", ""resigned"", ""nostalgic""], ""answer"": {""joyful"": ""5"", ""affectionate"": ""2"", ""excited"": ""5"", ""resigned"": ""1"", ""nostalgic"": ""1""}}",True,3830.0,,,11.471,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!","[""joyful"", ""affectionate"", ""excited"", ""resigned"", ""nostalgic""]"
{},False,{},2303,2023-12-17 06:36:48,False,,,DenseRatingRemnantTrial,2261,78,True,2261,165,154,DenseRatingRemnant,"{""sentence"": ""I really worried about my brother."", ""tones"": [""apologetic"", ""reflective"", ""angry"", ""desperate"", ""friendly""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""apologetic"", ""reflective"", ""angry"", ""desperate"", ""friendly""], ""answer"": {""apologetic"": ""1"", ""reflective"": ""2"", ""angry"": ""1"", ""desperate"": ""1"", ""friendly"": ""1""}}",True,3837.0,,,20.273,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""apologetic"", ""reflective"", ""angry"", ""desperate"", ""friendly""]"
{},False,{},2304,2023-12-17 06:36:49,False,,,DenseRatingRemnantTrial,2271,48,True,2271,178,161,DenseRatingRemnant,"{""sentence"": ""I am very happy for you."", ""tones"": [""sad"", ""joyful"", ""shocked"", ""disappointed"", ""relieved""]}",True,False,,0.0,,"{""sentence"": ""I am very happy for you."", ""tones"": [""sad"", ""joyful"", ""shocked"", ""disappointed"", ""relieved""], ""answer"": {""sad"": ""1"", ""joyful"": ""5"", ""shocked"": ""1"", ""disappointed"": ""1"", ""relieved"": ""3""}}",True,3846.0,,,36.924,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very happy for you.,"[""sad"", ""joyful"", ""shocked"", ""disappointed"", ""relieved""]"
{},False,{},2305,2023-12-17 06:36:51,False,,,DenseRatingRemnantTrial,2275,45,True,2275,170,155,DenseRatingRemnant,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""worried"", ""reflective"", ""frustrated"", ""sarcastic"", ""affectionate""]}",True,False,,0.0,,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""worried"", ""reflective"", ""frustrated"", ""sarcastic"", ""affectionate""], ""answer"": {""worried"": ""1"", ""reflective"": ""3"", ""frustrated"": ""1"", ""sarcastic"": ""1"", ""affectionate"": ""1""}}",True,3835.0,,,16.566,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,You`re really fortunate to win!,"[""worried"", ""reflective"", ""frustrated"", ""sarcastic"", ""affectionate""]"
{},False,{},2306,2023-12-17 06:36:57,False,,,DenseRatingRemnantTrial,2324,66,True,2324,169,160,DenseRatingRemnant,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""sad"", ""surprised"", ""affectionate"", ""admiring"", ""uncertain""]}",True,False,,0.0,,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""sad"", ""surprised"", ""affectionate"", ""admiring"", ""uncertain""], ""answer"": {""sad"": ""3"", ""surprised"": ""1"", ""affectionate"": ""1"", ""admiring"": ""1"", ""uncertain"": ""1""}}",True,3843.0,,,19.957,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really couldn`t be bothered to get out of bed this morning.,"[""sad"", ""surprised"", ""affectionate"", ""admiring"", ""uncertain""]"
{},False,{},2307,2023-12-17 06:36:58,False,,,DenseRatingRemnantTrial,2320,17,True,2320,176,157,DenseRatingRemnant,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""disappointed"", ""surprised"", ""sympathetic"", ""friendly"", ""curious""]}",True,False,,0.0,,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""disappointed"", ""surprised"", ""sympathetic"", ""friendly"", ""curious""], ""answer"": {""disappointed"": ""1"", ""surprised"": ""2"", ""sympathetic"": ""4"", ""friendly"": ""4"", ""curious"": ""5""}}",True,3842.0,,,18.908,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight.","[""disappointed"", ""surprised"", ""sympathetic"", ""friendly"", ""curious""]"
{},False,{},2308,2023-12-17 06:36:59,False,,,DenseRatingRemnantTrial,2288,42,True,2288,177,159,DenseRatingRemnant,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""concerned"", ""annoyed"", ""joyful"", ""worried"", ""resigned""]}",True,False,,0.0,,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""concerned"", ""annoyed"", ""joyful"", ""worried"", ""resigned""], ""answer"": {""concerned"": ""1"", ""annoyed"": ""1"", ""joyful"": ""1"", ""worried"": ""1"", ""resigned"": ""1""}}",True,3856.0,,,41.53,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I give my permission for you to access personal information.,"[""concerned"", ""annoyed"", ""joyful"", ""worried"", ""resigned""]"
