_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,word_1,word_2,idx_1,idx_2,order
{},False,{},2685,2023-12-16 00:10:16,False,,,EvaluationTrial,121,121,True,121,54,49,evaluations,"{""id"": 120, ""word_1"": ""annoyed"", ""word_2"": ""appreciative"", ""idx_1"": 3, ""idx_2"": 6, ""order"": 1}",True,False,,0.0,,1,True,2994.0,,,2.57,119.5,126.0,6.5,0,default,EvaluationTrial,Info,annoyed,appreciative,3,6,1
{},False,{},2686,2023-12-16 00:10:17,False,,,EvaluationTrial,724,724,True,724,53,48,evaluations,"{""id"": 723, ""word_1"": ""reassuring"", ""word_2"": ""surprised"", ""idx_1"": 26, ""idx_2"": 34, ""order"": 1}",True,False,,0.0,,2,True,2996.0,,,4.184,132.5,139.0,6.5,0,default,EvaluationTrial,Info,reassuring,surprised,26,34,1
{},False,{},2687,2023-12-16 00:10:17,False,,,EvaluationTrial,690,690,True,690,57,50,evaluations,"{""id"": 689, ""word_1"": ""pleased"", ""word_2"": ""resigned"", ""idx_1"": 24, ""idx_2"": 29, ""order"": 1}",True,False,,0.0,,2,True,2999.0,,,8.387,106.5,113.0,6.5,0,default,EvaluationTrial,Info,pleased,resigned,24,29,1
{},False,{},2688,2023-12-16 00:10:18,False,,,EvaluationTrial,645,645,True,645,51,46,evaluations,"{""id"": 644, ""word_1"": ""irritated"", ""word_2"": ""sympathetic"", ""idx_1"": 21, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,1,True,2995.0,,,2.682,399.0,405.5,6.5,0,default,EvaluationTrial,Info,irritated,sympathetic,21,35,1
{},False,{},2689,2023-12-16 00:10:21,False,,,EvaluationTrial,384,384,True,384,54,49,evaluations,"{""id"": 383, ""word_1"": ""defensive"", ""word_2"": ""urgent"", ""idx_1"": 10, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,2,True,2998.0,,,2.622,126.0,132.5,6.5,0,default,EvaluationTrial,Info,defensive,urgent,10,38,0
{},False,{},2690,2023-12-16 00:10:22,False,,,EvaluationTrial,166,166,True,166,51,46,evaluations,"{""id"": 165, ""word_1"": ""anxious"", ""word_2"": ""excited"", ""idx_1"": 4, ""idx_2"": 15, ""order"": 0}",True,False,,0.0,,3,True,3002.0,,,4.848,405.5,412.0,6.5,0,default,EvaluationTrial,Info,anxious,excited,4,15,0
{},False,{},2691,2023-12-16 00:10:23,False,,,EvaluationTrial,530,530,True,530,53,48,evaluations,"{""id"": 529, ""word_1"": ""friendly"", ""word_2"": ""proud"", ""idx_1"": 16, ""idx_2"": 25, ""order"": 1}",True,False,,0.0,,3,True,3000.0,,,2.876,139.0,145.5,6.5,0,default,EvaluationTrial,Info,friendly,proud,16,25,1
{},False,{},2692,2023-12-16 00:10:24,False,,,EvaluationTrial,305,305,True,305,50,47,evaluations,"{""id"": 304, ""word_1"": ""confused"", ""word_2"": ""indignant"", ""idx_1"": 8, ""idx_2"": 20, ""order"": 1}",True,False,,0.0,,3,True,3009.0,,,10.275,243.0,249.5,6.5,0,default,EvaluationTrial,Info,confused,indignant,8,20,1
{},False,{},2693,2023-12-16 00:10:25,False,,,EvaluationTrial,480,480,True,480,54,49,evaluations,"{""id"": 479, ""word_1"": ""encouraging"", ""word_2"": ""pleased"", ""idx_1"": 14, ""idx_2"": 24, ""order"": 1}",True,False,,0.0,,5,True,3003.0,,,1.871,132.5,139.0,6.5,0,default,EvaluationTrial,Info,encouraging,pleased,14,24,1
{},False,{},2694,2023-12-16 00:10:28,False,,,EvaluationTrial,191,191,True,191,57,50,evaluations,"{""id"": 190, ""word_1"": ""apologetic"", ""word_2"": ""apologetic"", ""idx_1"": 5, ""idx_2"": 5, ""order"": 0}",True,False,,0.0,,5,True,3005.0,,,2.07,113.0,119.5,6.5,0,default,EvaluationTrial,Info,apologetic,apologetic,5,5,0
{},False,{},2695,2023-12-16 00:10:28,False,,,EvaluationTrial,309,309,True,309,53,48,evaluations,"{""id"": 308, ""word_1"": ""confused"", ""word_2"": ""pleased"", ""idx_1"": 8, ""idx_2"": 24, ""order"": 0}",True,False,,0.0,,1,True,3007.0,,,2.499,145.5,152.0,6.5,0,default,EvaluationTrial,Info,confused,pleased,8,24,0
{},False,{},2696,2023-12-16 00:10:29,False,,,EvaluationTrial,630,630,True,630,51,46,evaluations,"{""id"": 629, ""word_1"": ""indignant"", ""word_2"": ""worried"", ""idx_1"": 20, ""idx_2"": 39, ""order"": 0}",True,False,,0.0,,2,True,3006.0,,,1.753,412.0,418.5,6.5,0,default,EvaluationTrial,Info,indignant,worried,20,39,0
{},False,{},2697,2023-12-16 00:10:30,False,,,EvaluationTrial,609,609,True,609,54,49,evaluations,"{""id"": 608, ""word_1"": ""happy"", ""word_2"": ""urgent"", ""idx_1"": 19, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,3,True,3008.0,,,4.581,139.0,145.5,6.5,0,default,EvaluationTrial,Info,happy,urgent,19,38,0
{},False,{},2698,2023-12-16 00:10:33,False,,,EvaluationTrial,623,623,True,623,57,50,evaluations,"{""id"": 622, ""word_1"": ""indignant"", ""word_2"": ""shocked"", ""idx_1"": 20, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,4,True,3018.0,,,17.415,119.5,126.0,6.5,0,default,EvaluationTrial,Info,indignant,shocked,20,32,0
{},False,{},2699,2023-12-16 00:10:33,False,,,EvaluationTrial,37,37,True,37,51,46,evaluations,"{""id"": 36, ""word_1"": ""admiring"", ""word_2"": ""thankful"", ""idx_1"": 0, ""idx_2"": 36, ""order"": 1}",True,False,,0.0,,4,True,3010.0,,,2.567,418.5,425.0,6.5,0,default,EvaluationTrial,Info,admiring,thankful,0,36,1
{},False,{},2700,2023-12-16 00:10:33,False,,,EvaluationTrial,509,509,True,509,53,48,evaluations,"{""id"": 508, ""word_1"": ""excited"", ""word_2"": ""relieved"", ""idx_1"": 15, ""idx_2"": 28, ""order"": 1}",True,False,,0.0,,4,True,3011.0,,,2.589,152.0,158.5,6.5,0,default,EvaluationTrial,Info,excited,relieved,15,28,1
{},False,{},2701,2023-12-16 00:10:36,False,,,EvaluationTrial,244,244,True,244,54,49,evaluations,"{""id"": 243, ""word_1"": ""appreciative"", ""word_2"": ""pleased"", ""idx_1"": 6, ""idx_2"": 24, ""order"": 0}",True,False,,0.0,,5,True,3012.0,,,2.54,145.5,152.0,6.5,0,default,EvaluationTrial,Info,appreciative,pleased,6,24,0
{},False,{},2702,2023-12-16 00:10:38,False,,,EvaluationTrial,640,640,True,640,51,46,evaluations,"{""id"": 639, ""word_1"": ""irritated"", ""word_2"": ""sad"", ""idx_1"": 21, ""idx_2"": 30, ""order"": 0}",True,False,,0.0,,2,True,3013.0,,,6.389,425.0,431.5,6.5,0,default,EvaluationTrial,Info,irritated,sad,21,30,0
{},False,{},2703,2023-12-16 00:10:38,False,,,EvaluationTrial,100,100,True,100,53,48,evaluations,"{""id"": 99, ""word_1"": ""angry"", ""word_2"": ""joyful"", ""idx_1"": 2, ""idx_2"": 22, ""order"": 0}",True,False,,0.0,,1,True,3015.0,,,2.236,158.5,165.0,6.5,0,default,EvaluationTrial,Info,angry,joyful,2,22,0
{},False,{},2704,2023-12-16 00:10:39,False,,,EvaluationTrial,484,484,True,484,50,47,evaluations,"{""id"": 483, ""word_1"": ""encouraging"", ""word_2"": ""relieved"", ""idx_1"": 14, ""idx_2"": 28, ""order"": 0}",True,False,,0.0,,2,True,3031.0,,,25.804,249.5,256.0,6.5,0,default,EvaluationTrial,Info,encouraging,relieved,14,28,0
{},False,{},2705,2023-12-16 00:10:40,False,,,EvaluationTrial,462,462,True,462,54,49,evaluations,"{""id"": 461, ""word_1"": ""disappointed"", ""word_2"": ""shocked"", ""idx_1"": 13, ""idx_2"": 32, ""order"": 1}",True,False,,0.0,,5,True,3016.0,,,6.303,152.0,158.5,6.5,0,default,EvaluationTrial,Info,disappointed,shocked,13,32,1
{},False,{},2706,2023-12-16 00:10:46,False,,,EvaluationTrial,232,232,True,232,51,46,evaluations,"{""id"": 231, ""word_1"": ""appreciative"", ""word_2"": ""desperate"", ""idx_1"": 6, ""idx_2"": 12, ""order"": 1}",True,False,,0.0,,2,True,3017.0,,,1.5,431.5,438.0,6.5,0,default,EvaluationTrial,Info,appreciative,desperate,6,12,1
{},False,{},2707,2023-12-16 00:10:48,False,,,EvaluationTrial,41,41,True,41,53,48,evaluations,"{""id"": 40, ""word_1"": ""affectionate"", ""word_2"": ""affectionate"", ""idx_1"": 1, ""idx_2"": 1, ""order"": 1}",True,False,,0.0,,5,True,3020.0,,,4.215,165.0,171.5,6.5,0,default,EvaluationTrial,Info,affectionate,affectionate,1,1,1
{},False,{},2708,2023-12-16 00:10:49,False,,,EvaluationTrial,737,737,True,737,54,49,evaluations,"{""id"": 736, ""word_1"": ""reflective"", ""word_2"": ""surprised"", ""idx_1"": 27, ""idx_2"": 34, ""order"": 0}",True,False,,0.0,,2,True,3021.0,,,4.209,158.5,165.0,6.5,0,default,EvaluationTrial,Info,reflective,surprised,27,34,0
{},False,{},2709,2023-12-16 00:10:49,False,,,EvaluationTrial,539,539,True,539,51,46,evaluations,"{""id"": 538, ""word_1"": ""friendly"", ""word_2"": ""surprised"", ""idx_1"": 16, ""idx_2"": 34, ""order"": 0}",True,False,,0.0,,4,True,3019.0,,,2.71,438.0,444.5,6.5,0,default,EvaluationTrial,Info,friendly,surprised,16,34,0
{},False,{},2710,2023-12-16 00:10:53,False,,,EvaluationTrial,618,618,True,618,57,50,evaluations,"{""id"": 617, ""word_1"": ""indignant"", ""word_2"": ""reflective"", ""idx_1"": 20, ""idx_2"": 27, ""order"": 1}",True,False,,0.0,,2,True,3052.0,,,35.55,126.0,132.5,6.5,0,default,EvaluationTrial,Info,indignant,reflective,20,27,1
{},False,{},2711,2023-12-16 00:10:53,False,,,EvaluationTrial,371,371,True,371,51,46,evaluations,"{""id"": 370, ""word_1"": ""defensive"", ""word_2"": ""proud"", ""idx_1"": 10, ""idx_2"": 25, ""order"": 0}",True,False,,0.0,,4,True,3024.0,,,3.576,444.5,451.0,6.5,0,default,EvaluationTrial,Info,defensive,proud,10,25,0
{},False,{},2712,2023-12-16 00:10:55,False,,,EvaluationTrial,54,54,True,54,53,48,evaluations,"{""id"": 53, ""word_1"": ""affectionate"", ""word_2"": ""encouraging"", ""idx_1"": 1, ""idx_2"": 14, ""order"": 0}",True,False,,0.0,,3,True,3026.0,,,3.593,171.5,178.0,6.5,0,default,EvaluationTrial,Info,affectionate,encouraging,1,14,0
{},False,{},2713,2023-12-16 00:10:55,False,,,EvaluationTrial,286,286,True,286,54,49,evaluations,"{""id"": 285, ""word_1"": ""concerned"", ""word_2"": ""skeptical"", ""idx_1"": 7, ""idx_2"": 33, ""order"": 0}",True,False,,0.0,,4,True,3025.0,,,2.455,165.0,171.5,6.5,0,default,EvaluationTrial,Info,concerned,skeptical,7,33,0
{},False,{},2714,2023-12-16 00:10:59,False,,,EvaluationTrial,225,225,True,225,51,46,evaluations,"{""id"": 224, ""word_1"": ""apologetic"", ""word_2"": ""worried"", ""idx_1"": 5, ""idx_2"": 39, ""order"": 1}",True,False,,0.0,,4,True,3029.0,,,3.796,451.0,457.5,6.5,0,default,EvaluationTrial,Info,apologetic,worried,5,39,1
{},False,{},2715,2023-12-16 00:10:59,False,,,EvaluationTrial,489,489,True,489,54,49,evaluations,"{""id"": 488, ""word_1"": ""encouraging"", ""word_2"": ""skeptical"", ""idx_1"": 14, ""idx_2"": 33, ""order"": 1}",True,False,,0.0,,2,True,3028.0,,,1.791,171.5,178.0,6.5,0,default,EvaluationTrial,Info,encouraging,skeptical,14,33,1
{},False,{},2716,2023-12-16 00:11:01,False,,,EvaluationTrial,178,178,True,178,53,48,evaluations,"{""id"": 177, ""word_1"": ""anxious"", ""word_2"": ""reflective"", ""idx_1"": 4, ""idx_2"": 27, ""order"": 1}",True,False,,0.0,,2,True,3030.0,,,3.122,178.0,184.5,6.5,0,default,EvaluationTrial,Info,anxious,reflective,4,27,1
{},False,{},2717,2023-12-16 00:11:04,False,,,EvaluationTrial,605,605,True,605,54,49,evaluations,"{""id"": 604, ""word_1"": ""happy"", ""word_2"": ""surprised"", ""idx_1"": 19, ""idx_2"": 34, ""order"": 0}",True,False,,0.0,,3,True,3032.0,,,1.796,178.0,184.5,6.5,0,default,EvaluationTrial,Info,happy,surprised,19,34,0
{},False,{},2718,2023-12-16 00:11:06,False,,,EvaluationTrial,45,45,True,45,51,46,evaluations,"{""id"": 44, ""word_1"": ""affectionate"", ""word_2"": ""apologetic"", ""idx_1"": 1, ""idx_2"": 5, ""order"": 1}",True,False,,0.0,,3,True,3035.0,,,1.99,457.5,464.0,6.5,0,default,EvaluationTrial,Info,affectionate,apologetic,1,5,1
{},False,{},2719,2023-12-16 00:11:06,False,,,EvaluationTrial,467,467,True,467,53,48,evaluations,"{""id"": 466, ""word_1"": ""disappointed"", ""word_2"": ""uncertain"", ""idx_1"": 13, ""idx_2"": 37, ""order"": 1}",True,False,,0.0,,2,True,3037.0,,,4.485,184.5,191.0,6.5,0,default,EvaluationTrial,Info,disappointed,uncertain,13,37,1
{},False,{},2720,2023-12-16 00:11:07,False,,,EvaluationTrial,752,752,True,752,50,47,evaluations,"{""id"": 751, ""word_1"": ""relieved"", ""word_2"": ""uncertain"", ""idx_1"": 28, ""idx_2"": 37, ""order"": 0}",True,False,,0.0,,2,True,3050.0,,,18.033,256.0,262.5,6.5,0,default,EvaluationTrial,Info,relieved,uncertain,28,37,0
{},False,{},2721,2023-12-16 00:11:08,False,,,EvaluationTrial,654,654,True,654,54,49,evaluations,"{""id"": 653, ""word_1"": ""joyful"", ""word_2"": ""reassuring"", ""idx_1"": 22, ""idx_2"": 26, ""order"": 1}",True,False,,0.0,,4,True,3036.0,,,2.012,184.5,191.0,6.5,0,default,EvaluationTrial,Info,joyful,reassuring,22,26,1
{},False,{},2722,2023-12-16 00:11:11,False,,,EvaluationTrial,162,162,True,162,55,51,evaluations,"{""id"": 161, ""word_1"": ""anxious"", ""word_2"": ""descriptive"", ""idx_1"": 4, ""idx_2"": 11, ""order"": 1}",True,False,,0.0,,2,True,3074.0,,,45.936,100.0,106.5,6.5,0,default,EvaluationTrial,Info,anxious,descriptive,4,11,1
{},False,{},2723,2023-12-16 00:11:12,False,,,EvaluationTrial,50,50,True,50,51,46,evaluations,"{""id"": 49, ""word_1"": ""affectionate"", ""word_2"": ""defensive"", ""idx_1"": 1, ""idx_2"": 10, ""order"": 1}",True,False,,0.0,,2,True,3040.0,,,1.65,464.0,470.5,6.5,0,default,EvaluationTrial,Info,affectionate,defensive,1,10,1
{},False,{},2724,2023-12-16 00:11:13,False,,,EvaluationTrial,634,634,True,634,54,49,evaluations,"{""id"": 633, ""word_1"": ""irritated"", ""word_2"": ""pleased"", ""idx_1"": 21, ""idx_2"": 24, ""order"": 0}",True,False,,0.0,,1,True,3041.0,,,2.204,191.0,197.5,6.5,0,default,EvaluationTrial,Info,irritated,pleased,21,24,0
{},False,{},2725,2023-12-16 00:11:13,False,,,EvaluationTrial,97,97,True,97,53,48,evaluations,"{""id"": 96, ""word_1"": ""angry"", ""word_2"": ""happy"", ""idx_1"": 2, ""idx_2"": 19, ""order"": 0}",True,False,,0.0,,1,True,3042.0,,,1.484,191.0,197.5,6.5,0,default,EvaluationTrial,Info,angry,happy,2,19,0
{},False,{},2726,2023-12-16 00:11:16,False,,,EvaluationTrial,195,195,True,195,51,46,evaluations,"{""id"": 194, ""word_1"": ""apologetic"", ""word_2"": ""curious"", ""idx_1"": 5, ""idx_2"": 9, ""order"": 0}",True,False,,0.0,,4,True,3046.0,,,6.152,470.5,477.0,6.5,0,default,EvaluationTrial,Info,apologetic,curious,5,9,0
{},False,{},2727,2023-12-16 00:11:17,False,,,EvaluationTrial,124,124,True,124,54,49,evaluations,"{""id"": 123, ""word_1"": ""annoyed"", ""word_2"": ""curious"", ""idx_1"": 3, ""idx_2"": 9, ""order"": 0}",True,False,,0.0,,2,True,3044.0,,,3.201,197.5,204.0,6.5,0,default,EvaluationTrial,Info,annoyed,curious,3,9,0
{},False,{},2728,2023-12-16 00:11:17,False,,,EvaluationTrial,718,718,True,718,53,48,evaluations,"{""id"": 717, ""word_1"": ""reassuring"", ""word_2"": ""relieved"", ""idx_1"": 26, ""idx_2"": 28, ""order"": 1}",True,False,,0.0,,2,True,3048.0,,,5.868,197.5,204.0,6.5,0,default,EvaluationTrial,Info,reassuring,relieved,26,28,1
{},False,{},2729,2023-12-16 00:11:22,False,,,EvaluationTrial,321,321,True,321,54,49,evaluations,"{""id"": 320, ""word_1"": ""confused"", ""word_2"": ""thankful"", ""idx_1"": 8, ""idx_2"": 36, ""order"": 1}",True,False,,0.0,,2,True,3047.0,,,1.447,204.0,210.5,6.5,0,default,EvaluationTrial,Info,confused,thankful,8,36,1
{},False,{},2730,2023-12-16 00:11:23,False,,,EvaluationTrial,772,772,True,772,51,46,evaluations,"{""id"": 771, ""word_1"": ""sad"", ""word_2"": ""thankful"", ""idx_1"": 30, ""idx_2"": 36, ""order"": 0}",True,False,,0.0,,2,True,3053.0,,,6.231,477.0,483.5,6.5,0,default,EvaluationTrial,Info,sad,thankful,30,36,0
{},False,{},2731,2023-12-16 00:11:25,False,,,EvaluationTrial,42,42,True,42,54,49,evaluations,"{""id"": 41, ""word_1"": ""affectionate"", ""word_2"": ""angry"", ""idx_1"": 1, ""idx_2"": 2, ""order"": 0}",True,False,,0.0,,1,True,3051.0,,,1.705,210.5,217.0,6.5,0,default,EvaluationTrial,Info,affectionate,angry,1,2,0
{},False,{},2732,2023-12-16 00:11:25,False,,,EvaluationTrial,540,540,True,540,53,48,evaluations,"{""id"": 539, ""word_1"": ""friendly"", ""word_2"": ""sympathetic"", ""idx_1"": 16, ""idx_2"": 35, ""order"": 0}",True,False,,0.0,,4,True,3054.0,,,7.152,204.0,210.5,6.5,0,default,EvaluationTrial,Info,friendly,sympathetic,16,35,0
{},False,{},2733,2023-12-16 00:11:28,False,,,EvaluationTrial,644,644,True,644,50,47,evaluations,"{""id"": 643, ""word_1"": ""irritated"", ""word_2"": ""surprised"", ""idx_1"": 21, ""idx_2"": 34, ""order"": 1}",True,False,,0.0,,2,True,3078.0,,,37.071,262.5,269.0,6.5,0,default,EvaluationTrial,Info,irritated,surprised,21,34,1
{},False,{},2734,2023-12-16 00:11:28,False,,,EvaluationTrial,148,148,True,148,54,49,evaluations,"{""id"": 147, ""word_1"": ""annoyed"", ""word_2"": ""skeptical"", ""idx_1"": 3, ""idx_2"": 33, ""order"": 0}",True,False,,0.0,,4,True,3055.0,,,4.901,217.0,223.5,6.5,0,default,EvaluationTrial,Info,annoyed,skeptical,3,33,0
{},False,{},2735,2023-12-16 00:11:30,False,,,EvaluationTrial,297,297,True,297,57,50,evaluations,"{""id"": 296, ""word_1"": ""confused"", ""word_2"": ""desperate"", ""idx_1"": 8, ""idx_2"": 12, ""order"": 1}",True,False,,0.0,,2,True,3125.0,,,86.263,132.5,139.0,6.5,0,default,EvaluationTrial,Info,confused,desperate,8,12,1
{},False,{},2736,2023-12-16 00:11:31,False,,,EvaluationTrial,21,21,True,21,51,46,evaluations,"{""id"": 20, ""word_1"": ""admiring"", ""word_2"": ""indignant"", ""idx_1"": 0, ""idx_2"": 20, ""order"": 0}",True,False,,0.0,,1,True,3057.0,,,2.518,483.5,490.0,6.5,0,default,EvaluationTrial,Info,admiring,indignant,0,20,0
{},False,{},2737,2023-12-16 00:11:34,False,,,EvaluationTrial,385,385,True,385,53,48,evaluations,"{""id"": 384, ""word_1"": ""defensive"", ""word_2"": ""worried"", ""idx_1"": 10, ""idx_2"": 39, ""order"": 0}",True,False,,0.0,,3,True,3060.0,,,3.365,210.5,217.0,6.5,0,default,EvaluationTrial,Info,defensive,worried,10,39,0
{},False,{},2738,2023-12-16 00:11:35,False,,,EvaluationTrial,735,735,True,735,54,49,evaluations,"{""id"": 734, ""word_1"": ""reflective"", ""word_2"": ""shocked"", ""idx_1"": 27, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,2,True,3061.0,,,3.386,223.5,230.0,6.5,0,default,EvaluationTrial,Info,reflective,shocked,27,32,0
,False,{},2739,2023-12-16 00:11:35,False,,,EvaluationTrial,332,332,True,332,51,46,evaluations,"{""id"": 331, ""word_1"": ""curious"", ""word_2"": ""friendly"", ""idx_1"": 9, ""idx_2"": 16, ""order"": 0}",True,True,,0.0,2669.0,4,False,3058.0,0.0,1.0,1.847,490.0,496.5,6.5,0,default,EvaluationTrial,Info,curious,friendly,9,16,0
{},False,{},2740,2023-12-16 00:11:36,False,,,EvaluationTrial,217,217,True,217,56,52,evaluations,"{""id"": 216, ""word_1"": ""apologetic"", ""word_2"": ""sarcastic"", ""idx_1"": 5, ""idx_2"": 31, ""order"": 1}",True,False,,0.0,,2,True,3084.0,,,36.898,100.0,106.5,6.5,0,default,EvaluationTrial,Info,apologetic,sarcastic,5,31,1
{},False,{},2741,2023-12-16 00:11:39,False,,,EvaluationTrial,514,514,True,514,53,48,evaluations,"{""id"": 513, ""word_1"": ""excited"", ""word_2"": ""skeptical"", ""idx_1"": 15, ""idx_2"": 33, ""order"": 1}",True,False,,0.0,,1,True,3062.0,,,1.905,217.0,223.5,6.5,0,default,EvaluationTrial,Info,excited,skeptical,15,33,1
{},False,{},2742,2023-12-16 00:11:40,False,,,EvaluationTrial,812,812,True,812,54,49,evaluations,"{""id"": 811, ""word_1"": ""thankful"", ""word_2"": ""uncertain"", ""idx_1"": 36, ""idx_2"": 37, ""order"": 1}",True,False,,0.0,,2,True,3063.0,,,2.145,230.0,236.5,6.5,0,default,EvaluationTrial,Info,thankful,uncertain,36,37,1
{},False,{},2743,2023-12-16 00:11:43,False,,,EvaluationTrial,329,329,True,329,53,48,evaluations,"{""id"": 328, ""word_1"": ""curious"", ""word_2"": ""disappointed"", ""idx_1"": 9, ""idx_2"": 13, ""order"": 0}",True,False,,0.0,,1,True,3064.0,,,1.686,223.5,230.0,6.5,0,default,EvaluationTrial,Info,curious,disappointed,9,13,0
{},False,{},2744,2023-12-16 00:11:45,False,,,EvaluationTrial,200,200,True,200,54,49,evaluations,"{""id"": 199, ""word_1"": ""apologetic"", ""word_2"": ""encouraging"", ""idx_1"": 5, ""idx_2"": 14, ""order"": 0}",True,False,,0.0,,4,True,3065.0,,,2.014,236.5,243.0,6.5,0,default,EvaluationTrial,Info,apologetic,encouraging,5,14,0
{},False,{},2745,2023-12-16 00:11:48,False,,,EvaluationTrial,61,61,True,61,53,48,evaluations,"{""id"": 60, ""word_1"": ""affectionate"", ""word_2"": ""irritated"", ""idx_1"": 1, ""idx_2"": 21, ""order"": 1}",True,False,,0.0,,1,True,3066.0,,,2.091,230.0,236.5,6.5,0,default,EvaluationTrial,Info,affectionate,irritated,1,21,1
{},False,{},2746,2023-12-16 00:11:48,False,,,EvaluationTrial,2,2,True,2,54,49,evaluations,"{""id"": 1, ""word_1"": ""admiring"", ""word_2"": ""affectionate"", ""idx_1"": 0, ""idx_2"": 1, ""order"": 0}",True,False,,0.0,,5,True,3067.0,,,1.521,243.0,249.5,6.5,0,default,EvaluationTrial,Info,admiring,affectionate,0,1,0
{},False,{},2747,2023-12-16 00:11:51,False,,,EvaluationTrial,503,503,True,503,53,48,evaluations,"{""id"": 502, ""word_1"": ""excited"", ""word_2"": ""joyful"", ""idx_1"": 15, ""idx_2"": 22, ""order"": 1}",True,False,,0.0,,4,True,3068.0,,,1.29,236.5,243.0,6.5,0,default,EvaluationTrial,Info,excited,joyful,15,22,1
{},False,{},2748,2023-12-16 00:11:52,False,,,EvaluationTrial,140,140,True,140,54,49,evaluations,"{""id"": 139, ""word_1"": ""annoyed"", ""word_2"": ""proud"", ""idx_1"": 3, ""idx_2"": 25, ""order"": 1}",True,False,,0.0,,1,True,3069.0,,,1.496,249.5,256.0,6.5,0,default,EvaluationTrial,Info,annoyed,proud,3,25,1
{},False,{},2749,2023-12-16 00:11:54,False,,,EvaluationTrial,740,740,True,740,53,48,evaluations,"{""id"": 739, ""word_1"": ""reflective"", ""word_2"": ""uncertain"", ""idx_1"": 27, ""idx_2"": 37, ""order"": 0}",True,False,,0.0,,4,True,3073.0,,,2.204,243.0,249.5,6.5,0,default,EvaluationTrial,Info,reflective,uncertain,27,37,0
{},False,{},2750,2023-12-16 00:11:55,False,,,EvaluationTrial,777,777,True,777,54,49,evaluations,"{""id"": 776, ""word_1"": ""sarcastic"", ""word_2"": ""shocked"", ""idx_1"": 31, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,2,True,3071.0,,,1.71,256.0,262.5,6.5,0,default,EvaluationTrial,Info,sarcastic,shocked,31,32,0
{},False,{},2751,2023-12-16 00:11:59,False,,,EvaluationTrial,780,780,True,780,54,49,evaluations,"{""id"": 779, ""word_1"": ""sarcastic"", ""word_2"": ""sympathetic"", ""idx_1"": 31, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,1,True,3077.0,,,3.611,262.5,269.0,6.5,0,default,EvaluationTrial,Info,sarcastic,sympathetic,31,35,1
